ob_id,pl_name,pl_name_de,pl_name_v,pl_type,material,patronage,kind,title,denom,name,source,pal_name,deanery,adeaconry,diocese,metropoly,parish,type
4 544,Przegnojów,,,wieś,dr,k,,OfNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 178 (s); Skoczylas, Oficjalat Lwów, s. 122.",rus,Gliniany,Lwów,Lwów,Kijów-Wilno,,świątynia główna
22 416,Podhajce,,"Wołoszczyzna, Siołko, Tudynka",miasto,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 139; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 96 (""Na Tudyńce"").",rus,Zarwanica,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
5 499,Wiśniowczyk,,,miasto,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 196; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 97.",rus,Zarwanica,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
5 498,Wolica,,,wieś,dr,s,,Przeniesienie Relikwii Mikołaja Bpa,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 196 (Mikołaj Bp); Duh, Pawlyszyn, Spis parafii 1782 r. (Kosma i Damian MM); Skoczylas, Oficjalat Brzeżany, s. 97.",rus,Zarwanica,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 586,Mogielnica,,,wieś,dr,k,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 180 (s); Skoczylas, Oficjalat Brzeżany, s. 72.",rus,Janów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 610,Romanówka,,,wieś,dr,k,,PKrzyża Św,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 180 (s); Skoczylas, Oficjalat Brzeżany, s. 72..",rus,Janów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 968,Dołhe,,,wieś,dr,k,,Jan Ew,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 179 (s, Jan Ch); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 71.",rus,Janów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
3 623,Janów,,,miasto,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 180; Skoczylas, Oficjalat Brzeżany, s. 71.",rus,Janów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 961,Jabłonów,,,wieś,dr,k,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 180; Skoczylas, Oficjalat Brzeżany, s. 71.",rus,Janów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 969,Dereniówka,,,wieś,dr,k,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 179 (s, OpNMP); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 71.",rus,Janów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
10 100,Probużna,,"Probużna Nowa, Probużna Stara, Probożna",miasto,dr,s,,WnNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 232 (w, Probużna Stara, kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 61.",pod,Jagielnica,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 700,Hryńkowce,,Hryńkowczyki,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 224 (Hryńkowczyki, kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 59.",pod,Jagielnica,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
4 807,Sawałuski,,,wieś,dr,s,,Sobór Jana Ch,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 175 (Jan Ch); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 100 (dek. Zawałów); Skoczylas, Generalne wizytacje, s. 233.",rus,Buczacz,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
6 097,Łazarówka,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 216.",rus,Uście Zielone,Halicz,Lwów,Kijów-Wilno,,świątynia główna
5 595,Zastawcze,,Zawałów,wieś,dr,s,,Jerzy M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 197; Duh, Pawlyszyn, Spis parafii 1782 r. (jako Zawałów); Skoczylas, Oficjalat Brzeżany, s. 100 (jako Zawałów, tzw. cerkiew ""Zastawska"").",rus,Zawałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
5 588,Nosów,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 196.",rus,Zawałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
5 581,Jarhorów,,,wieś,dr,s,,Prakseda PM,Kościół katolicki ob. greckiego,,"Budzyński,  Struktura, s. 140; Kołbuk 1998, s. 196 (dek. Zawałów); Duh, Pawlyszyn, Spis parafii 1782 r.",rus,Uście Zielone,Halicz,Lwów,Kijów-Wilno,,świątynia główna
22 421,Kaptury,,,wieś,dr,k,,NPNMP,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 139; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 90.",rus,Trembowla,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
19 046,Ekaterynopol,,"Kalnibłoty, Kalnibołoto, Kalnebłota",miasto,dr,k,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 105; Socjografia, s. 134 (Kalnibłoty, patronat Salomei Sołtykowej z Brzozowskich, starościny zwinogrodzkiej).",kij,Lisianka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 592,Rosochowatka,,Rosochowce,wieś,dr,k,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 134 (s); Socjografia, s. 133 (Rosochowce, patronat Salomei Sołtykowej z Brzozowskich, starościny zwinogrodzkiej).",kij,Lisianka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 061,Hulajpol,,Halajpol,wieś,dr,k,,Demetriusz M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 108 (Halajpol); Socjografia, s. 133 (patronat Salomei Sołtykowej z Brzozowskich, starościny zwinogrodzkiej).",kij,Lisianka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
6 098,Zadarów,,,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 216 (Roman I Dawid MM); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 50.",rus,Uście Zielone,Halicz,Lwów,Kijów-Wilno,,świątynia główna
6 091,Baranów,,,wieś,dr,k,,Jerzy M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 216 (s, Demetriusz M); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 48.",rus,Uście Zielone,Halicz,Lwów,Kijów-Wilno,,świątynia główna
5 076,Dobrowody,,,wieś,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 195; Skoczylas, Oficjalat Brzeżany, s. 94.",rus,Zarwanica,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
5 492,Litwinów,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 139; Kołbuk 1998, s. 196 (dek. Zawałów).",rus,Zarwanica,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 919,Litiatyn,,,wieś,dr,s,,Demetriusz M,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 139; Kołbuk 1998, s. 173 (dek. Brzeżany, Sobór Jana Ch); Skoczylas, Niedatowanyj rejestr, s. 560; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 94.",rus,Zarwanica,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
5 072,Hajworonka,,,wieś,dr,s,,NPNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 195.",rus,Zarwanica,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
22 415,Nowosiółka,,"Nowosiółka Kąt, Nowosiółka Łęcz, Kąt, Łęczówka, Tyssarówka",wieś,dr,s,,OfNMP,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 139 (NarNMP); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 95 (""Tyssarówka"").",rus,Zarwanica,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
5 188,Mużyłów,,,wieś,dr,s,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 195; Skoczylas, Oficjalat Brzeżany, s. 95 (""Na Kapelanii"").",rus,Zarwanica,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
11 789,Hubin,,"Hubin, k. Kuźmina",wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 278; Kondratiuk, Dżereła z istorii, 1791-1792 r. (dek. Ostropol)",woł,,,Łuck,Kijów-Wilno,,świątynia główna
5 185,Nowosiółka,,"Nowosiółka Kąt, Nowosiółka Łęcz, Kąt, Łęczówka, Tyssarówka",wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 195 (Nowosiółka Łęcz); Skoczylas, Oficjalat Brzeżany, s. 95 (""Łęczówka"").",rus,Zarwanica,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
9 644,Felsztyn,,,miasto,dr,s,,WnNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 223 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 52.",pod,Gródek,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 973,Moskalówka,,,wieś,dr,s,,Prakseda PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 230 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 53.",pod,Gródek,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 882,Kuźmin,,Sapieżyn,miasto,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 228 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 53.",pod,Gródek,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 990,Nemeczyńce,,Niemyczyńce,wieś,dr,s,,Demetriusz M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 230 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 53.",pod,Gródek,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
18 182,Łaszczowa,,Leszczowa,wieś,dr,s,,Jan Ew,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 121; Socjografia, s. 74.",brac,Sokołówka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 204,Majdaneckie,,Maydaniczki,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 122; Socjografia, s. 74 (Maydaniczki).",brac,Sokołówka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 312,Papużyńce,,,wieś,dr,s,,Jan Ew,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 129; Socjografia, s. 74.",brac,Sokołówka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
9 327,Brzozowa,,,wieś,dr,k,,Jan,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 312.",podl,Knyszyn,,Wilno,Gniezno,Kalinówka,świątynia pomocnicza
18 611,Wesoły Kąt,,"Wesoły Kąt, k. Humania",wieś,dr,k,,Prakseda PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 146; Socjografia, s. 75 (patronat Onufrego Bierzyńskiego, starosty szawuliskiego).",brac,Sokołówka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 341,Łotaszowa,,Łotoszewa,wieś,dr,k,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 121; Socjografia, s. 134 (patronat Salomei Sołtykowej z Brzozowskich, starościny zwinogrodzkiej).",kij,Lisianka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
23 092,Apolanka,,"Apolinka, Appolany",wieś,,s,,,Kościół katolicki ob. greckiego,,"Socjografia, s. 76 (Appolany).",brac,Targowica,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
10 298,Trościaniec,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 236 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 54.",pod,Gródek,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
22 886,Szyszkowce,,,wieś,dr,s-k,,,Kościół katolicki ob. greckiego,,"Skoczylas, Oficjalat Kamieniec Podolski, s. 54.",pod,Gródek,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
10 109,Radkowica,,"Rakowce, Rakowiec",wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 233 (kam, Mikołaj Bp); Skoczylas, Oficjalat Kamieniec Podolski, s. 54.",pod,Gródek,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
10 095,Porzecze Stare,,Porzycze,wieś,dr,s,,PPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 232 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 54.",pod,Gródek,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 719,Iwankowce,,"Iwankowce, k. Płoskirowa",wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 225 (kam); przynależność dekanalna wątpliwa.",pod,Proskurów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
10 239,Sutkowce,,"Sudkowce, Szutkowce",wieś,mr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 235 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 100.",pod,Zińków,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
22 938,Bednarówka,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Skoczylas, Oficjalat Kamieniec Podolski, s. 98.",pod,Zińków,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
22 868,Czarny Ostrów,,Czarnoostrów,miasto,dr,s,,WnNMP,Kościół katolicki ob. greckiego,,"Skoczylas, Oficjalat Kamieniec Podolski, s. 44.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
11 763,Horodnica Wielka,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 277.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
18 063,Kopienkowata,,"Kompań, Łopenkowata",wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 115; Socjografia, s. 76 (Kompań).",brac,Targowica,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 292,Olszanka,,"Olszanka, k. Humania",wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 127; Socjografia, s. 77.",brac,Targowica,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
14 619,Grabowo,,,wieś,dr,s,,"WnNMP, Jan Ch",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 275.",maz,Wąsosz,Pułtusk,Płock,Gniezno,,świątynia główna
14 621,Grajewo,,,miasto,dr,s,,"Św. Trójca, WnNMP, Jan Ch",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 275.",maz,Wąsosz,Pułtusk,Płock,Gniezno,,świątynia główna
18 657,Zielonków,,Zelenków,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 149.",brac,Targowica,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
10 327,Wezdenki,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 237 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 46.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
10 420,Felsztyn,,,miasto,dr,s,,Wojciech Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 369.",pod,Satanów,,Kamieniec Podolski,Lwów,,świątynia główna
10 421,Gródek,,"Gródek, k. Jarmoliniec, Gródek Bedryków",miasto,mr,s,,"NarNMP, Stanisław Bp",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 369.",pod,Satanów,,Kamieniec Podolski,Lwów,,świątynia główna
10 055,Pedosy,,,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 231 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 46.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
22 887,Wasylkowce,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Skoczylas, Oficjalat Kamieniec Podolski, s. 46.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
10 342,Wołkowce Niższe,,"Wołkowce Niżne, Wołkowce Stare",wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 237 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 47.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
10 343,Wołkowce Wyższe,,"Wołkowce Wyżne, Wołkowce Nowe",wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 237 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 46.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
5 144,Krowinka,,,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 194; Skoczylas, Oficjalat Brzeżany, s. 90.",rus,Trembowla,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
5 089,Wierzchowce,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 194.",rus,Trembowla,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
9 810,Kopaczówka,,"Kopaczówka, k. Czarnego Ostrowa",wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 225 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 45.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 673,Hladki,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 224 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 44.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
22 869,Hryniowce Polne,,Hryniowa Polna,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Skoczylas, Oficjalat Kamieniec Podolski, s. 45.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 792,Klimaszówka,,Klemaszówka,wieś,dr,s,,Prakseda Trnowska,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 226 (kam, Prakseda PM); Skoczylas, Oficjalat Kamieniec Podolski, s. 45.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
12 238,Nowicze,,,wieś,dr,,,Prakseda PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 285; Kondratiuk, Dżereła z istorii, 1791-1792 r. (dek. Łabuń)",woł,,,Łuck,Kijów-Wilno,,świątynia główna
18 347,Płoska Zabohska,,"Płoska, k. Bałty",wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 131; Socjografia, s. 77.",brac,Targowica,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
14 891,Szczuczyn,,,miasto,mr,k,zak,Imię NMP,Kościół katolicki ob. łacińskiego,Pijarzy,"Litak 1996, s. 276.",maz,Wąsosz,Pułtusk,Płock,Gniezno,Wąsosz,świątynia pomocnicza
9 694,Hruzewica,,"Hruszowice, Rużowica, Grzęzawica",wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 224 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 44.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 560,Chodkowce,,"Choćkowce, Kotkowce",wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 221 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 44.",pod,Czarny Ostrów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 608,Demkowce,,,wieś,dr,d,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 222 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 55.",pod,Husiatyn,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 714,Iwachnowce,,,wieś,dr,s,,WnNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 224 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 56.",pod,Husiatyn,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 708,Husiatyn,,,miasto,dr,s,,Kosma i Damian MM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 224 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 56.",pod,Husiatyn,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
10 019,Olchowczyk,,"Olchowiec Wielki, Olchowiec Mały",wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 231 (Olchowiec Wielki, kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 57.",pod,Husiatyn,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 778,Karabczyjówka,,Karabczyjów Mały,wieś,dr,s,,Poczęcie Anny,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 226 (kam); przynależność dekanalna wątpliwa.",pod,Smotrycz,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
10 063,Piaseczna Nowa,,,wieś,dr,s,,Demetriusz M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 232 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 92.",pod,Smotrycz,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 861,Kujawy,,Kulawy,wieś,dr,s,,PKrzyża Św,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 227 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 92.",pod,Smotrycz,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 695,Hryćków,,,wieś,dr,k,,Demetriusz M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 224 (kam, s); Skoczylas, Oficjalat Kamieniec Podolski, s. 91.",pod,Smotrycz,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 582,Czarne Wody,,Czarnowody,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 222 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 91.",pod,Smotrycz,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
23 220,Budeje,,"Budeje Stare, Budcia",wieś,,s,,,Kościół katolicki ob. greckiego,,"Socjografia, s. 28 (Budeje Stare).",brac,Czeczelnik,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
23 143,Czartoryjka,,Czertoryjka,wieś,,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Socjografia, s. 31; SG. X, s. 808.",brac,Granów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
10 097,Postołówka,,"Postołówka, k. Tarnorudy",wieś,dr,s,,Jan Ew,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 232 (pod, kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 81; Budzyński, Kresy, mapa 26.",rus,Satanów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
7 473,Gdów,,,wieś,mr,s,,NarNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 229.",kr,Wieliczka,Kraków,Kraków,Gniezno,,świątynia główna
4 605,Touste,,Tołste,miasto,dr,s,,Jan Ch,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 180 (w, dek. Janów); Duh, Pawlyszyn, Spis parafii 1782 r. ; Skoczylas, Oficjalat Brzeżany, s. 70.",rus,Grzymałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
3 554,Grzymałów,,,miasto,dr,s,,Prakseda PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 180 (dek. Janów); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 69.",rus,Grzymałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 606,Touste,,Tołste,miasto,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 180 (w, dek. Janów); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 70.",rus,Grzymałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
10 134,Rypna,,"Rybna, Ripna",wieś,dr,s,,Kosma i Damian MM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 233 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 81.",pod,Satanów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
3 160,Morochów,,,wieś,,d,,,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 398.",rus,Sanok,Brzozów,Przemyśl,Lwów,Poraż,świątynia pomocnicza
11 762,Horodnica Mała,,,wieś,dr,s,,WnNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 277.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
2 278,Stawiski,,,miasto,,,zak,Fortunat M,Kościół katolicki ob. łacińskiego,Franciszkanie konwentualni,"Litak 1996, s. 507 (łuc).",maz,Wizna,Pułtusk,Płock,Gniezno,,świątynia pomocnicza
4 978,Małaszowce,,,wieś,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 193 (rus); Budzyński, Kresy, mapa 26.",woł,Tarnopol,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 724,Kurowce,,Kurowice,wieś,dr,s,,WnPańskie,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 140 (Kurowice); Kołbuk 1998, s. 193 (dek. Tarnopol); Skoczylas, Oficjalat Brzeżany, s. 103.",rus,Zborów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
5 515,Kokutkowce,,,wieś,dr,s,,Jan Ch,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 197.",rus,Zborów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
