ob_id,name,province,s_province,pl_type,pl_name,pl_name_v,pal_name,diocese,kind,title,comment,source,pl_name_de,category
9 006,Kameduli - Congregatio Eremitarum Camaldulensium Montis Coronae,polska,,wieś,Szaniec,,san,Kraków,erem,Józef,,"ANV, vol. 112, k. 4v-5: Tabella Provinciae Polonae Eremitarum
Camaldulensium Montis Coronae – zapewne z końca 1773 lub
początku 1774 r. Opr.: ZM, s. 240; Flaga, Zakony, s. 110.",,m
8 976,Cystersi - Sacer Ordo Cisterciensis,polska,,miasto,Koprzywnica,,san,Kraków,op,Florian M,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
8 977,Franciszkanie Konwentualni - Ordo Fratrum Minorum Conventualium,polska,kustodia krakowska,miasto,Korczyn Nowy,,san,Kraków,konw,Stanisław Bp,,"ANV, vol. 120, k. 293-296: Status Provinciae Poloniae
et partis Prussiae Ordinis Minorum S.P. Francisci Conventualium – z 31
grudnia 1773 r. Opr.: ZM, s. 220-231; Flaga, Zakony, s. 84-88.",,m
8 978,Premonstratensi (Norbertanie) - Ordo Praemonstratensis,Cyrkaria polska,,miasto,Krzyżanowice,,san,Kraków,"prep, par.",ZwNMP,,"N. Backmund, Monasticon Praemonstratense, t. 1, Berlin
1983, s. 398-433. Opr.: ZM, s. 279; Flaga, Zakony, s. 134.",,m
8 979,Kanonicy regularni laterańscy - Canonici Regularis Lateranensis,Kongregacja krakowska Bożego Ciała,,miasto,Kurozwęki,,san,Kraków,"kan, par.",WnNMP,,"ZM, s. 244 (tamże, podstawa źródłowa). Opr.: PEK, t. 19,
s. 244-247; ZM, s. 243-244.",,m
8 980,Trynitarze - Ordo Sanctissimae Trinitatis de Redemptione Captivorum,polska św. Joachima,,miasto,Mielec,,san,Kraków,rez,Św. Trójca,,"ANV, vol. 124, k. 377: Series domorum in Provincia
s. Joachim
Ordinis Sanctissimae Trinitatis de Redemptione Captivorum
sub dominio Reipublicae Polonae existentium cum numero personarum,
earum officiis, functionibus ad stylum S. Nunciaturae Varsaviensis praescriptum
fideliter descripta mense Januario 1774. Opr.: J. A. Wadowski,
Kościoły lubelskie. Wydanie drugie. Reprint. Norbertinum, Lublin
2004, s. 37, 96 (Lublin – Trynitarze); ZM, s. 286-287; Flaga, Zakony,
s. 145‑147.",,m
9 356,Komuniści (Bartoszkowie) - Institutum Sacerdotum Saecularium in Communi Viventium,Domy w Polsce,,miasto,Mordy,,podl,Łuck,prep,Michał A,,"ZM, s. 266 (tamże, podstawa źródłowa). Opr.: M. Brudzisz,
Ważniejsze placówki księży komunistów w Polsce w r. 1773, „Sprawozd.
TNKUL”, nr 16, 1968, s. 325-329; ZM, s. 265-266.",,m
8 983,Dominikanie - Ordo Predicatorum,polska,,miasto,Opatowiec,,san,Kraków,konw,Piotr M,,"ANV, vol. 123, k. 195-195v: Tabella varias in columnas
distributa in qua omnia et singula coenobia Provinciae Poloniae Ordinis
Praedicatorum recensentur, dioeceses, palatinatus, districtus, terrestres,
in quibus sunt, adnotantur eorumque religiosae personae, sacerdotes praesertim
cum suis muniis, respective indicantur – zapewne z końca 1773
lub początku 1774 r. Opr.: ZM, s. 209-210; Flaga, Zakony, s. 74-75.",,m
8 984,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,małopolska NMP,,miasto,Opatów,,san,Kraków,konw,WnNMP,,"ANV, vol. 121, k. 230-230v: Provincia [...] Minoris Poloniae
[...] Ordinis Minorum Regularis Observantiae S. P. Francisci [...]
sub titulo et sigillo Sanctae Mariae Virginis, prout de facto reperitur in
numero et statu conventuum ac religiosorum in hac Tabella A. D. 1773 die
30 Novembris describitur. Opr.: ZM, s. 192; Flaga, Zakony, s. 53.",,m
8 985,Paulini - Ordo Fratrum Sancti Pauli Primi Eremitae,polska,,miasto,Pińczów,,san,Kraków,"par., konw",Jan Ew,,"ANV, vol. 122, k. 331-332; Summarium conventuum
Ordinis Monachorum Sancti Pauli Primi Eremitae in Provincia Polona
existentium cum titulis ecclesiarum, cura animarum, dioecesi, palatinatu,
terra, districtu, oppido, villa, distantia, numero sacerdotum, clericorum,
concionatorum, professorum, confessariorum, capellanorum concriptum
A.D. 1773 diebus Decembris. Opr.: ZM, s. 272-273; Flaga, Zakony,
s. 128-129.",,m
8 987,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,małopolska NMP,,miasto,Radom,,san,Kraków,konw,Katarzyna PM,,"ANV, vol. 121, k. 230-230v: Provincia [...] Minoris Poloniae
[...] Ordinis Minorum Regularis Observantiae S. P. Francisci [...]
sub titulo et sigillo Sanctae Mariae Virginis, prout de facto reperitur in
numero et statu conventuum ac religiosorum in hac Tabella A. D. 1773 die
30 Novembris describitur. Opr.: ZM, s. 192; Flaga, Zakony, s. 53.",,m
8 988,Pijarzy - Ordo Clericorum Regularium Pauperum Matris Dei Scholarum Piarum; Ordo Scholarum Piarum,polska,,miasto,Radom,,san,Kraków,koleg.,Marcin Bp,,"ANV, vol. 124, k. 2-4: Elenchus collegiorum ac religiosorum
Scholarum Piarum Provinciae Polonae – z 6 października 1773 r.
Opr.: ZM, s. 276-277; Flaga, Zakony, s. 131-133.",,m
8 990,Kapucyni - Ordo Fratrum Minorum Capucinorum,polska św. Wojciecha i Stanisława BBpMM,,miasto,Rozwadów,,san,Kraków,konw,ZwNMP,,"ANV, vol. 129, k. 102-103v: Catalogus conventuum, hospitiorum,
missionum, patrum et fratrum tam clericorum quam laicorum
Ordinis Minorum S. Francisci Capucinorum Provinciae Polonae A.D.
1782 die 20 Aprilis conscriptus. Opr.: Chotkowski, Historia, t. 2, s. 512;
ZM, s. 252-253; Flaga, Zakony, s. 111-112.",,m
8 991,Dominikanie - Ordo Predicatorum,polska,,miasto,Sandomierz,,san,Kraków,konw,Jakub W Ap,,"ANV, vol. 123, k. 195-195v: Tabella varias in columnas
distributa in qua omnia et singula coenobia Provinciae Poloniae Ordinis
Praedicatorum recensentur, dioeceses, palatinatus, districtus, terrestres,
in quibus sunt, adnotantur eorumque religiosae personae, sacerdotes praesertim
cum suis muniis, respective indicantur – zapewne z końca 1773
lub początku 1774 r. Opr.: ZM, s. 209-210; Flaga, Zakony, s. 74-75.",,m
8 992,Dominikanie - Ordo Predicatorum,polska,,miasto,Sandomierz,,san,Kraków,konw,Maria Magdalena,,"ANV, vol. 123, k. 195-195v: Tabella varias in columnas
distributa in qua omnia et singula coenobia Provinciae Poloniae Ordinis
Praedicatorum recensentur, dioeceses, palatinatus, districtus, terrestres,
in quibus sunt, adnotantur eorumque religiosae personae, sacerdotes praesertim
cum suis muniis, respective indicantur – zapewne z końca 1773
lub początku 1774 r. Opr.: ZM, s. 209-210; Flaga, Zakony, s. 74-75.",,m
8 993,Duchacy - Ordo Fratrum Canonicorum Regularium Sancti Spiritus de Saxia,polska,,miasto,Sandomierz,,san,Kraków,konw,Św. Duch,,"Archiwum Generalne SS. Kanoniczek Ducha Św. w Krakowie,
sygn. D.2: Acta visitationis Conventus Cracoviensis Canonicorum
Regularium Ordinis S. Spiritus de Saxia [...] expeditae A.D. 1741. Opr.:
ZM, s. 217; Antosiewicz, Opieka, s. 35-79; taż, Wizytacje, s. 245-246.",,m
8 994,Jezuici - Societas Jesu,małopolska,,miasto,Sandomierz,,san,Kraków,koleg.,Piotr i Paweł AAp,,"Catalogus personarum et officiorum Provinciae Poloniae
Minoris Societatis Jesu ex anno 1772 in annum 1773, Premislae b.r. Typis
S.R.M. et Reipublicae Societatis Jesu. Opr. ZM, s. 229-231; Flaga, Zakony,
s. 97-101; EWJ.",,m
8 995,Komuniści (Bartoszkowie) - Institutum Sacerdotum Saecularium in Communi Viventium,Domy w Polsce,,miasto,Sandomierz,,san,Kraków,koleg. wikariuszy przy kol.,NawNMP,,"ZM, s. 266 (tamże, podstawa źródłowa). Opr.: M. Brudzisz,
Ważniejsze placówki księży komunistów w Polsce w r. 1773, „Sprawozd.
TNKUL”, nr 16, 1968, s. 325-329; ZM, s. 265-266.",,m
9 355,Komuniści (Bartoszkowie) - Institutum Sacerdotum Saecularium in Communi Viventium,Domy w Polsce,,miasto,Milejczyce,,podl,Łuck,"prep, par.",Stanisław Bp,,"ZM, s. 266 (tamże, podstawa źródłowa). Opr.: M. Brudzisz,
Ważniejsze placówki księży komunistów w Polsce w r. 1773, „Sprawozd.
TNKUL”, nr 16, 1968, s. 325-329; ZM, s. 265-266.",,m
8 996,Reformaci - Ordo Fratrum Minorum Strictioris Observantiae Reformatorum,małopolska NMPA,,miasto,Sandomierz,,san,Kraków,konw,Józef OblNMP,,"ANV, vol. 122, k. 18v, 25-25v: Provincia Minoris Poloniae
patrum [et] fratrum Ordinis Minorum S. P. Francisci Strictioris Observantiae
Reformatorum sub titulo Sanctissimae V. Mariae Angelorum – z listopada
1773 r. Opr.: ZM, s. 280-281; Flaga, Zakony, s. 135-137.",,m
8 997,Kapucyni - Ordo Fratrum Minorum Capucinorum,polska św. Wojciecha i Stanisława BBpMM,,miasto,Sędziszów,,san,Kraków,konw,Antoni Pad,,"ANV, vol. 129, k. 102-103v: Catalogus conventuum, hospitiorum,
missionum, patrum et fratrum tam clericorum quam laicorum
Ordinis Minorum S. Francisci Capucinorum Provinciae Polonae A.D.
1782 die 20 Aprilis conscriptus. Opr.: Chotkowski, Historia, t. 2, s. 512;
ZM, s. 252-253; Flaga, Zakony, s. 111-112.",,m
8 999,Benedyktyni - Ordo Sancti Benedicti,Kongregacja polska Św. Krzyża,,miasto,Sieciechów,,san,Kraków,op,WnNMP,,"ANV, vol. 111, k. 2-3v: Status monasteriorum Ordinis
S. Patris Benedicti in Regno Poloniae et Magno Ducatu Lithuaniae A.D.
1774 (z września); ANV, vol. 136: Designatio monasteriorum et cleri regularis
in dioecesi Vratislaviensi ditionis Regio-Borussicae – z września
1774 r. Opr.: Nowacki, II, s. 412 (Dalewo), s. 528 (Chojnata), s. 352, 413
(Gostyń Stary), s. 432 (Górka Duchowna), s. 353 (Jeziorka), s. 414 (Kiszewo),
s. 412, 756 (Lubin), 352 (Przybyszew); ZM, s. 189-190; Flaga,
Zakony, s. 48-49.",,m
9 002,Reformaci - Ordo Fratrum Minorum Strictioris Observantiae Reformatorum,małopolska NMPA,,miasto,Solec nad Wisłą,,san,Kraków,konw,Stanisław Bp,,"ANV, vol. 122, k. 18v, 25-25v: Provincia Minoris Poloniae
patrum [et] fratrum Ordinis Minorum S. P. Francisci Strictioris Observantiae
Reformatorum sub titulo Sanctissimae V. Mariae Angelorum – z listopada
1773 r. Opr.: ZM, s. 280-281; Flaga, Zakony, s. 135-137.",,m
9 004,Franciszkanie Konwentualni - Ordo Fratrum Minorum Conventualium,polska,kustodia lubelska,miasto,Stężyca,,san,Kraków,par. obsługiwana,Marcin Bp,,"ANV, vol. 120, k. 293-296: Status Provinciae Poloniae
et partis Prussiae Ordinis Minorum S.P. Francisci Conventualium – z 31
grudnia 1773 r. Opr.: ZM, s. 220-231; Flaga, Zakony, s. 84-88.",,m
9 005,Reformaci - Ordo Fratrum Minorum Strictioris Observantiae Reformatorum,małopolska NMPA,,miasto,Stopnica,,san,Kraków,konw,Maria Magdalena Pokutująca,,"ANV, vol. 122, k. 18v, 25-25v: Provincia Minoris Poloniae
patrum [et] fratrum Ordinis Minorum S. P. Francisci Strictioris Observantiae
Reformatorum sub titulo Sanctissimae V. Mariae Angelorum – z listopada
1773 r. Opr.: ZM, s. 280-281; Flaga, Zakony, s. 135-137.",,m
9 007,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,małopolska NMP,,miasto,Tarnów,,san,Kraków,konw,NMPŚ,,"ANV, vol. 121, k. 230-230v: Provincia [...] Minoris Poloniae
[...] Ordinis Minorum Regularis Observantiae S. P. Francisci [...]
sub titulo et sigillo Sanctae Mariae Virginis, prout de facto reperitur in
numero et statu conventuum ac religiosorum in hac Tabella A. D. 1773 die
30 Novembris describitur. Opr.: ZM, s. 192; Flaga, Zakony, s. 53.",,m
9 009,Franciszkanie Konwentualni - Ordo Fratrum Minorum Conventualium,polska,kustodia lubelska,miasto,Zawichost,,san,Kraków,konw,Jan Ch,,"ANV, vol. 120, k. 293-296: Status Provinciae Poloniae
et partis Prussiae Ordinis Minorum S.P. Francisci Conventualium – z 31
grudnia 1773 r. Opr.: ZM, s. 220-231; Flaga, Zakony, s. 84-88.",,m
9 011,Kameduli - Congregatio Eremitarum Camaldulensium Montis Coronae,polska,,wieś,Rytwiany,,san,Kraków,erem,ZwNMP,,"ANV, vol. 112, k. 4v-5: Tabella Provinciae Polonae Eremitarum
Camaldulensium Montis Coronae – zapewne z końca 1773 lub
początku 1774 r. Opr.: ZM, s. 240; Flaga, Zakony, s. 110.",,m
9 013,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,małopolska NMP,,miasto,Kielce-Karczówka,,san,Kraków,konw,Karol Boromeusz,,"ANV, vol. 121, k. 230-230v: Provincia [...] Minoris Poloniae
[...] Ordinis Minorum Regularis Observantiae S. P. Francisci [...]
sub titulo et sigillo Sanctae Mariae Virginis, prout de facto reperitur in
numero et statu conventuum ac religiosorum in hac Tabella A. D. 1773 die
30 Novembris describitur. Opr.: ZM, s. 192; Flaga, Zakony, s. 53.",,m
9 014,Komuniści (Bartoszkowie) - Institutum Sacerdotum Saecularium in Communi Viventium,Domy w Polsce,,miasto,Kielce,,san,Kraków,"koleg. wikariuszy przy kol, semin.",Św. Trójca,,"ZM, s. 266 (tamże, podstawa źródłowa). Opr.: M. Brudzisz,
Ważniejsze placówki księży komunistów w Polsce w r. 1773, „Sprawozd.
TNKUL”, nr 16, 1968, s. 325-329; ZM, s. 265-266.",,m
9 015,Bożogrobcy - Congregatio Canonicorum Regularium Custodum S. Sepulchri Domini Hierosolymitani (Miechoviensis),mazowiecka,,wieś,Łęgonice Małe,,san,Gniezno,"prep, par.",Maria Magdalena,,"ANV, vol. 113, k. 2v-3v: Tabella status hodierni Congregationis
Canonicorum Regularium Dominici Sepulchri A.D. 1774 descripta;
ponadto tamże, k. 6-22: Acta capituli generalis Ordinis Canonicorum Regularium
Custodum Sanctissimi Sepulchri Christi Domini Hierosolymitani.
A.D. 1774 die 26 et sequentibus mensis Septembris in conventu Generali
Miechoviensi celebrati, gdzie na k. 19-22: Specificatio una cum ordinatione
personarum ordinis. Opr.: ZM, s. 201-203; Flaga, Zakony, s. 63-65.",,m
9 016,Augustianie Eremici - Ordo Eremitarum Santi Augustini,polska,,miasto,Pilzno,,san,Kraków,konw,Katarzyna PM,,"Źródła i opr. do wszystkich zakonów w Rzeczypospolitej i na Śląsku:
ZM; Janicka-Olczakowa, Zakony żeńskie; Flaga, Zakony; Marecki,
Zakony. ANV, vol. 107, k. 38: Tabula Provinciae Polonae Ordinis Eremitarum Sancti Patris Augustini, oraz tamże, k. 39-46 (bez tytułu wykaz konwentów augustiańskich w ramach diecezji z listami imiennymi zakonników. Opr. ZM, s. 186-188; Flaga, Zakony, s. 45-47.",,m
9 017,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,małopolska NMP,,wieś,Piotrkowice,,san,Kraków,konw,ZwNMP,,"ANV, vol. 121, k. 230-230v: Provincia [...] Minoris Poloniae
[...] Ordinis Minorum Regularis Observantiae S. P. Francisci [...]
sub titulo et sigillo Sanctae Mariae Virginis, prout de facto reperitur in
numero et statu conventuum ac religiosorum in hac Tabella A. D. 1773 die
30 Novembris describitur. Opr.: ZM, s. 192; Flaga, Zakony, s. 53.",,m
9 019,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,małopolska NMP,,wieś,Paradyż,,san,Gniezno,konw,Ukoronowanie Cierniem,,"ANV, vol. 121, k. 230-230v: Provincia [...] Minoris Poloniae
[...] Ordinis Minorum Regularis Observantiae S. P. Francisci [...]
sub titulo et sigillo Sanctae Mariae Virginis, prout de facto reperitur in
numero et statu conventuum ac religiosorum in hac Tabella A. D. 1773 die
30 Novembris describitur. Opr.: ZM, s. 192; Flaga, Zakony, s. 53.",,m
9 020,Franciszkanie Konwentualni - Ordo Fratrum Minorum Conventualium,polska,kustodia lubelska,wieś,Smardzewice,,san,Włocławek,konw,Anna,,"ANV, vol. 120, k. 293-296: Status Provinciae Poloniae
et partis Prussiae Ordinis Minorum S.P. Francisci Conventualium – z 31
grudnia 1773 r. Opr.: ZM, s. 220-231; Flaga, Zakony, s. 84-88.",,m
9 021,Oratorianie (Filipini)  -  Congregatio Oratorii Sancti Philippi Nerii,Domy w Polsce,,wieś,Studzianna,,san,Gniezno,kongr,Filip Nereusz,,"ZM, s. 271 (tamże, podstawa źródłowa).",,m
9 022,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,małopolska NMP,,wieś,Święta Katarzyna,,san,Kraków,konw,Katarzyna PM,,"ANV, vol. 121, k. 230-230v: Provincia [...] Minoris Poloniae
[...] Ordinis Minorum Regularis Observantiae S. P. Francisci [...]
sub titulo et sigillo Sanctae Mariae Virginis, prout de facto reperitur in
numero et statu conventuum ac religiosorum in hac Tabella A. D. 1773 die
30 Novembris describitur. Opr.: ZM, s. 192; Flaga, Zakony, s. 53.",,m
9 023,Benedyktyni - Ordo Sancti Benedicti,Kongregacja polska Św. Krzyża,,wieś,Święty Krzyż,,san,Kraków,op,Św. Krzyż,,"ANV, vol. 111, k. 2-3v: Status monasteriorum Ordinis
S. Patris Benedicti in Regno Poloniae et Magno Ducatu Lithuaniae A.D.
1774 (z września); ANV, vol. 136: Designatio monasteriorum et cleri regularis
in dioecesi Vratislaviensi ditionis Regio-Borussicae – z września
1774 r. Opr.: Nowacki, II, s. 412 (Dalewo), s. 528 (Chojnata), s. 352, 413
(Gostyń Stary), s. 432 (Górka Duchowna), s. 353 (Jeziorka), s. 414 (Kiszewo),
s. 412, 756 (Lubin), 352 (Przybyszew); ZM, s. 189-190; Flaga,
Zakony, s. 48-49.",,m
9 024,Dominikanie - Ordo Predicatorum,polska,,miasto,Tarnobrzeg-Dzików,,san,Kraków,konw,WnNMP,,"ANV, vol. 123, k. 195-195v: Tabella varias in columnas
distributa in qua omnia et singula coenobia Provinciae Poloniae Ordinis
Praedicatorum recensentur, dioeceses, palatinatus, districtus, terrestres,
in quibus sunt, adnotantur eorumque religiosae personae, sacerdotes praesertim
cum suis muniis, respective indicantur – zapewne z końca 1773
lub początku 1774 r. Opr.: ZM, s. 209-210; Flaga, Zakony, s. 74-75.",,m
9 025,Karmelici trzewiczkowi - Ordo Fratrum Beatae Mariae Virginis de Monte Carmelo,małopolska NawNMP,,wieś,Wola Gułowska,,san,Kraków,konw,NawNMP,,"ANV, vol. 114, k. 12-12v: Series conventuum ad Provinciam
Minoris Poloniae spectantium post ultimam exdivisionem in A.D.
1766 factam, a qua aliae provinciae in Maiori Polonia, Russia et Lithuania
prodierunt Ordinis Fratrum BMV de Monte Carmelo in anno 1774 [8 stycznia]
tali schemate descripta. Opr.: ZM, s. 259; Flaga, Zakony, s. 120.",,m
9 026,"Dominikanie obserwanci - Congregatio Sancti Ludovici Bertrandi Ordinis Praedicatorum in Regno
Poloniae",polska,,wieś,Wysokie Koło,,san,Kraków,konw,Św. Krzyż,,"ANV, vol. 123, k. 348-348v: Specificatio conventuum
in Congregatione Sancti Ludovici Bertrandi Ordinis Praedicatorum in
Regno Poloniae tum quoad numerum eorum ac religiosorum, tum quoad
studia et obsequia ecclesiae – zapewne z końca 1773 lub początku 1774 r.
Opr.: ZM, s. 216; Flaga, Zakony, s. 79-81.",,m
9 179,Dominikanie - Ordo Predicatorum,polska,,miasto,Janów Lubelski,,lub,Kraków,konw,NMPŁ,,"ANV, vol. 123, k. 195-195v: Tabella varias in columnas
distributa in qua omnia et singula coenobia Provinciae Poloniae Ordinis
Praedicatorum recensentur, dioeceses, palatinatus, districtus, terrestres,
in quibus sunt, adnotantur eorumque religiosae personae, sacerdotes praesertim
cum suis muniis, respective indicantur – zapewne z końca 1773
lub początku 1774 r. Opr.: ZM, s. 209-210; Flaga, Zakony, s. 74-75.",,m
9 180,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,ruska NPNMP,,wieś,Jeleniec,,lub,Kraków,rez,Anna,,"ANV, vol. 121, k. 276-281v: Descriptio Provinciae Russiae
sub titulo Immaculatae Conceptionis BMV, Ordinis S. Francisci Regularis
Observantiae [...] A.D. 1774 (z 4 stycznia). Opr.: ZM, s. 193-194;
Flaga, Zakony, s. 55-57.",,m
9 181,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,ruska NPNMP,,miasto,Józefów nad Wisłą,,lub,Kraków,konw,Boże Ciało,,"ANV, vol. 121, k. 276-281v: Descriptio Provinciae Russiae
sub titulo Immaculatae Conceptionis BMV, Ordinis S. Francisci Regularis
Observantiae [...] A.D. 1774 (z 4 stycznia). Opr.: ZM, s. 193-194;
Flaga, Zakony, s. 55-57.",,m
9 182,Reformaci - Ordo Fratrum Minorum Strictioris Observantiae Reformatorum,małopolska NMPA,,miasto,Kazimierz Dolny,,lub,Kraków,konw,ZwNMP,,"ANV, vol. 122, k. 18v, 25-25v: Provincia Minoris Poloniae
patrum [et] fratrum Ordinis Minorum S. P. Francisci Strictioris Observantiae
Reformatorum sub titulo Sanctissimae V. Mariae Angelorum – z listopada
1773 r. Opr.: ZM, s. 280-281; Flaga, Zakony, s. 135-137.",,m
9 183,Kanonicy regularni laterańscy - Canonici Regularis Lateranensis,Kongregacja krakowska Bożego Ciała,,miasto,Kraśnik,,lub,Kraków,"kan, par.",WnNMP,,"ZM, s. 244 (tamże, podstawa źródłowa). Opr.: PEK, t. 19,
s. 244-247; ZM, s. 243-244.",,m
