table,index,year,value,geometry,potential,villages_value,near_value,name,voivodeship,land,community,community_code,table_abbr
1203,lww_knchyncz,1724,542,"[2723103.6798331547, 6339948.56465124]",500,0,0,knichynicze,lww,Rus,rus,rs,rus_lwow
1203,lww_knchyncz,1725,575,"[2723103.6798331547, 6339948.56465124]",500,0,0,knichynicze,lww,Rus,rus,rs,rus_lwow
1203,lww_knchyncz,1727,600,"[2723103.6798331547, 6339948.56465124]",500,0,0,knichynicze,lww,Rus,rus,rs,rus_lwow
1203,lww_knchyncz,1764,500,"[2723103.6798331547, 6339948.56465124]",500,0,0,knichynicze,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1717,1900,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1718,1900,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1719,1500,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1720,468,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1721,288,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1722,528,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1723,400,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1724,1000,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1725,1150,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1726,927,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1727,850,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1728,1104,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1729,1104,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1731,1090,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1732,1100,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1733,1313,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1734,1293,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1735,934.5,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1736,1313,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1737,1000,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1738,745,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1739,900,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1741,1125,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1742,1220,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1743,1175,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1744,1175,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1745,824,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1746,1175,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1747,988,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1748,941,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1749,936,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1751,1400,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1752,1200,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1754,1606,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1755,2062,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1760,1572,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kmrn,1762,1350,2636886.38736805|6382513.69184774,1350,0,0,komarno,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1727,100,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1728,100,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1732,110,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1733,111,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1734,111,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1735,100,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1736,100,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1737,100,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1738,100,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1739,250,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1741,150,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1742,125,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1743,125,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1744,125,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1745,125,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1746,125,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1747,125,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1748,125,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1749,125,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1751,125,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1754,82,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1757,325,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1758,325,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1760,345,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_kzw,1761,345,2798438.5113378|6348501.42806364,345,0,0,kozowa,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1717,200,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1718,200,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1719,300,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1720,432,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1722,150,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1726,350,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1727,400,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1728,400,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1729,435,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1732,400,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1733,425,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1736,520,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1741,400,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1742,1175,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1743,500,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1744,500,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1749,500,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_klkw,1760,730,2679785.72148636|6440982.56405399,730,0,0,kulikow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1717,1480,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1718,1480,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1719,2520,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1720,793,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1722,723,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1723,4080,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1724,4000,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1725,3132,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1726,3249,2675554.28060393|6418719.78235422,1500,60,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1727,4534,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1728,5013,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1729,4180,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1731,3700,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1732,4416,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1733,3000,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1734,2200,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1736,2300,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1737,1350,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1738,1880,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1739,530,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1741,2444,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1742,1530,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1744,824,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1745,950,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1746,802,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1747,1579,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1748,2460,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1749,1072,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1751,2721,2675554.28060393|6418719.78235422,1500,1159,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1753,782,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1754,1912,2675554.28060393|6418719.78235422,1500,1106,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1758,1800,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1761,1000,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_lww,1764,1500,2675554.28060393|6418719.78235422,1500,0,0,lwow,lww,Rus,rus,rs,rus_lwow
1203,lww_mkljw,1743,108,2988682.54994379|6372851.63449533,100,0,0,mikolajow,lww,Rus,rus,rs,rus_lwow
1203,lww_mkljw,1744,120,2988682.54994379|6372851.63449533,100,0,0,mikolajow,lww,Rus,rus,rs,rus_lwow
1203,lww_mkljw,1745,125,2988682.54994379|6372851.63449533,100,0,0,mikolajow,lww,Rus,rus,rs,rus_lwow
1203,lww_mkljw,1747,110,2988682.54994379|6372851.63449533,100,0,0,mikolajow,lww,Rus,rus,rs,rus_lwow
1203,lww_mkljw,1748,125,2988682.54994379|6372851.63449533,100,0,0,mikolajow,lww,Rus,rus,rs,rus_lwow
1203,lww_mkljw,1761,100,2988682.54994379|6372851.63449533,100,0,0,mikolajow,lww,Rus,rus,rs,rus_lwow
1203,lww_nwry,1737,100,2664319.53277628|6401790.45052521,200,0,0,nawarya,lww,Rus,rus,rs,rus_lwow
1203,lww_nwry,1741,80,2664319.53277628|6401790.45052521,200,0,0,nawarya,lww,Rus,rus,rs,rus_lwow
1203,lww_nwry,1742,100,2664319.53277628|6401790.45052521,200,0,0,nawarya,lww,Rus,rus,rs,rus_lwow
1203,lww_nwry,1743,77,2664319.53277628|6401790.45052521,200,0,0,nawarya,lww,Rus,rus,rs,rus_lwow
1203,lww_nwry,1744,100,2664319.53277628|6401790.45052521,200,0,0,nawarya,lww,Rus,rus,rs,rus_lwow
1203,lww_nwry,1749,250,2664319.53277628|6401790.45052521,200,0,0,nawarya,lww,Rus,rus,rs,rus_lwow
1203,lww_nwry,1751,150,2664319.53277628|6401790.45052521,200,0,0,nawarya,lww,Rus,rus,rs,rus_lwow
1203,lww_nwry,1752,204,2664319.53277628|6401790.45052521,200,0,0,nawarya,lww,Rus,rus,rs,rus_lwow
1203,lww_nwry,1753,200,2664319.53277628|6401790.45052521,200,0,0,nawarya,lww,Rus,rus,rs,rus_lwow
1203,lww_nwry,1754,187,2664319.53277628|6401790.45052521,200,0,0,nawarya,lww,Rus,rus,rs,rus_lwow
1203,lww_nwry,1763,200,2664319.53277628|6401790.45052521,200,0,0,nawarya,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1719,300,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1720,249,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1721,150,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1722,300,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1723,250,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1725,1000,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1726,300,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1728,200,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1731,400,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1738,400,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1739,400,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1743,700,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1746,500,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1751,380,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1752,500,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1757,500,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1763,500,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_lsk,1764,500,2130444.60009653|6727003.97809797,500,0,0,olesko,lww,Rus,rus,rs,rus_lwow
1203,lww_pdkmn,1721,200,2818489.80373779|6436391.07848045,1000,0,0,podkamien,lww,Rus,rus,rs,rus_lwow
1203,lww_pdkmn,1722,400,2818489.80373779|6436391.07848045,1000,0,0,podkamien,lww,Rus,rus,rs,rus_lwow
1203,lww_pdkmn,1728,850,2818489.80373779|6436391.07848045,1000,0,0,podkamien,lww,Rus,rus,rs,rus_lwow
1203,lww_pdkmn,1737,570,2818489.80373779|6436391.07848045,1000,0,0,podkamien,lww,Rus,rus,rs,rus_lwow
1203,lww_pdkmn,1748,700,2818489.80373779|6436391.07848045,1000,0,0,podkamien,lww,Rus,rus,rs,rus_lwow
1203,lww_pdkmn,1751,775,2818489.80373779|6436391.07848045,1000,0,0,podkamien,lww,Rus,rus,rs,rus_lwow
1203,lww_pdkmn,1762,375,2818489.80373779|6436391.07848045,1000,0,0,podkamien,lww,Rus,rus,rs,rus_lwow
1203,lww_pdkmn,1763,1000,2818489.80373779|6436391.07848045,1000,0,0,podkamien,lww,Rus,rus,rs,rus_lwow
1203,lww_pdwysk,1722,100,"[2760741.0113076596, 6343466.870451399]",832,0,0,podwysokie,lww,Rus,rus,rs,rus_lwow
1203,lww_pdwysk,1743,832,"[2760741.0113076596, 6343466.870451399]",832,0,0,podwysokie,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1720,150,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1722,318,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1724,420,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1725,100,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1727,100,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1734,131,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1738,666,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1739,547,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1741,432,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1742,832,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1744,657,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1745,757,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1746,757,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1747,757,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1748,757,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1751,800,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1754,187,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1757,850,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_pmrzny,1763,1125,2777144.52460484|6382006.32375715,1125,0,0,pomorzany,lww,Rus,rus,rs,rus_lwow
1203,lww_przmyslny,1720,225,2732899.70668599|6389243.29397041,1000,0,0,przemysliany,lww,Rus,rus,rs,rus_lwow
1203,lww_przmyslny,1723,261,2732899.70668599|6389243.29397041,1000,0,0,przemysliany,lww,Rus,rus,rs,rus_lwow
1203,lww_przmyslny,1725,300,2732899.70668599|6389243.29397041,1000,0,0,przemysliany,lww,Rus,rus,rs,rus_lwow
1203,lww_przmyslny,1743,1000,2732899.70668599|6389243.29397041,1000,0,0,przemysliany,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1717,344,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1718,344,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1720,699,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1721,718,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1722,957,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1723,900,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1724,900,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1725,1000,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1726,669,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1727,1000,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1728,1040,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1729,840,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1731,1050,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1732,1050,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1733,1010,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1734,1060,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1735,1060,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1736,1000,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1737,900,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1738,990,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1739,800,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1741,1000,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1742,1000,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1743,416,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1744,850,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1745,1000,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1746,1000,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1747,1000,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1748,900,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1749,964,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1751,1045,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1752,1045,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1753,953,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
1203,lww_rzdl,1754,1000,2678083.50203843|6353966.86759931,900,0,0,rozdol,lww,Rus,rus,rs,rus_lwow
